player_name,pitcher,n_pitches,velo,whiff,zone,tot_xrv,cPV_plus
Mason Montgomery,682254,859,95.68218859138533,0.18277066356228172,0.6507566938300349,0.5064613381947971,102.3
Ronny Henriquez,678692,1158,90.50587219343696,0.17789291882556132,0.6502590673575129,0.6627049231855089,102.2
John Schreiber,670167,1047,89.49321872015281,0.11174785100286533,0.6446991404011462,0.5224310445637844,101.8
Anthony Bender,669622,783,88.42988505747127,0.08556832694763729,0.6526181353767561,0.3727161781395898,101.7
Carlos Rodón,607074,3212,89.57319427148194,0.13792029887920298,0.6257783312577833,1.4660953322355643,101.6
Rafael Montero,606160,1088,90.96985294117647,0.13786764705882354,0.6075367647058824,0.4891694061120195,101.5
Michael Wacha,608379,2665,86.5948592870544,0.1073170731707317,0.6551594746716698,1.204959990085258,101.5
Luis Castillo,622491,2988,91.9131860776439,0.12684069611780455,0.6519410977242303,1.2341541503367883,101.3
Brandon Young,687064,939,87.94355697550586,0.10436634717784878,0.650692225772098,0.36604072885472233,101.2
Tyler Glasnow,607192,1480,91.34195945945946,0.1195945945945946,0.6033783783783784,0.5214620911036578,101.0
Garrett Whitlock,676477,1180,89.82508474576272,0.17372881355932204,0.6838983050847458,0.4194920565089723,101.0
Jordan Leasure,673929,1130,92.18265486725663,0.15575221238938053,0.6150442477876106,0.3744297117263265,100.9
Kyle Leahy,681517,1350,90.6877037037037,0.11481481481481481,0.6577777777777778,0.4444630043304599,100.9
Hunter Gaddis,683769,1049,89.4188751191611,0.16396568160152525,0.657769304099142,0.34485266649716384,100.9
Matt Svanson,694335,964,92.70124481327801,0.1016597510373444,0.6379668049792531,0.3083929513745657,100.8
Gregory Soto,642397,1031,92.42793404461688,0.14064015518913675,0.6479146459747818,0.3116599544538096,100.7
Zac Gallen,668678,3134,88.81384811742181,0.10625398851308232,0.6301850670070198,0.9104121024797645,100.7
Luke Jackson,592426,782,89.10434782608696,0.10613810741687979,0.6253196930946292,0.2202653009012729,100.6
Matt Brash,666374,822,89.2396593673966,0.13017031630170317,0.610705596107056,0.2192478065424676,100.5
