pitcher,pitch_type,n_pitches,tot_xrv,velo,hb,ivb,whiff,zone,cpv_per_100,pitch_cPV_plus,player_name
543135,SL,23,0.03761905963998598,85.74347826086957,0.4730434782608696,0.3,0.0,0.5217391304347826,0.16356112886950425,110.0,Nathan Eovaldi
543243,CH,229,-1.8005439215695942,86.19475982532751,-1.137467248908297,0.5733187772925764,0.10043668122270742,0.5545851528384279,-0.7862637212094298,61.0,Sonny Gray
543243,CS,2,-0.06855882156685632,74.9,1.1400000000000001,-1.175,0.5,0.5,-3.427941078342816,-75.2,Sonny Gray
543243,CU,498,0.5918669141708738,80.26706827309236,1.059417670682731,-1.1443574297188754,0.13654618473895583,0.6646586345381527,0.11884877794595859,107.7,Sonny Gray
543243,FC,342,1.6359783415476252,87.84649122807018,0.4283625730994152,0.18078947368421053,0.10818713450292397,0.6345029239766082,0.47835624021860385,126.2,Sonny Gray
543243,FF,589,-0.06036210803591889,91.71663837011884,0.12444821731748726,0.8735653650254669,0.0899830220713073,0.6926994906621392,-0.010248235659748538,101.0,Sonny Gray
543243,SI,490,0.6078497147635679,92.35795918367347,-0.8567346938775511,0.7008979591836735,0.0673469387755102,0.7081632653061225,0.12405096219664649,107.9,Sonny Gray
543243,SL,45,0.272504370888339,84.39333333333333,0.418,-0.08222222222222222,0.17777777777777778,0.7111111111111111,0.6055652686407533,132.8,Sonny Gray
543243,ST,523,2.5914627201901443,85.10401529636711,1.2436902485659658,-0.33864244741873806,0.25239005736137665,0.6443594646271511,0.49549956408989376,127.1,Sonny Gray
543294,CH,987,-1.8479204472241182,79.45937183383991,-0.9048429584599798,0.7111752786220871,0.1398176291793313,0.6433637284701115,-0.1872259824948448,91.9,Kyle Hendricks
543294,CU,212,-1.2712548299828679,72.24669811320754,1.3122169811320754,-0.8422169811320755,0.0330188679245283,0.5566037735849056,-0.5996485047089,70.6,Kyle Hendricks
543294,FF,385,-3.6854761543673984,86.50181818181818,-0.48812987012987014,1.1892207792207792,0.08831168831168831,0.6597402597402597,-0.9572665336019217,52.2,Kyle Hendricks
543294,SI,987,-1.2834998436718177,86.1952380952381,-1.1550861195542046,0.6001823708206687,0.047619047619047616,0.7173252279635258,-0.13004051101031588,94.8,Kyle Hendricks
547179,CH,401,-4.418590546185045,83.74413965087282,-1.2765835411471322,0.7360099750623441,0.22194513715710723,0.5960099750623441,-1.1018929042855472,44.7,Michael Lorenzen
547179,CU,261,-2.0683904354842535,82.17088122605364,0.19490421455938697,-1.0186590038314176,0.11877394636015326,0.5747126436781609,-0.7924867568905185,60.7,Michael Lorenzen
547179,FC,251,-0.491500931749402,90.18924302788845,-0.09450199203187251,0.6958565737051793,0.09561752988047809,0.6414342629482072,-0.19581710428263027,91.4,Michael Lorenzen
547179,FF,511,-0.5253171638184437,93.93131115459883,-0.9565362035225049,1.2446183953033267,0.07436399217221135,0.6379647749510763,-0.10280179331085004,96.2,Michael Lorenzen
547179,SI,418,2.104369386189432,92.94688995215311,-1.3838516746411484,0.674401913875598,0.04784688995215311,0.6770334928229665,0.5034376521984287,127.5,Michael Lorenzen
547179,SL,277,0.8495067020850593,85.19097472924189,0.23050541516245487,-0.0043682310469314095,0.1371841155234657,0.6787003610108303,0.306681119886303,117.4,Michael Lorenzen
547179,ST,199,-0.4573403443041066,82.28040201005025,1.0258291457286433,-0.05874371859296482,0.10552763819095477,0.6482412060301508,-0.2298192684945259,89.7,Michael Lorenzen
547184,CH,10,-0.11168111239700633,89.16,-0.9650000000000001,0.449,0.4,0.6,-1.1168111239700633,44.0,Michael Kelly
547184,FF,192,-1.3978401979862167,95.82187499999999,-0.4735416666666667,1.2288541666666666,0.078125,0.5677083333333334,-0.7280417697844879,64.0,Michael Kelly
547184,SI,30,-0.2660290246903836,95.01,-1.2353333333333334,0.7829999999999999,0.03333333333333333,0.5,-0.8867634156346119,55.8,Michael Kelly
547184,SL,94,-0.07963506468446212,90.26595744680851,0.35776595744680856,0.470531914893617,0.10638297872340426,0.5957446808510638,-0.08471815391964055,97.2,Michael Kelly
547184,ST,332,-0.2668346868220842,82.92740963855422,1.3965060240963856,-0.19503012048192772,0.0963855421686747,0.6807228915662651,-0.0803718936211097,97.4,Michael Kelly
547973,FF,365,3.2876097354775036,98.35452054794521,0.28643835616438357,1.5390684931506848,0.1589041095890411,0.7342465753424657,0.900714996021234,148.0,Aroldis Chapman
547973,FS,102,-0.4497202557144397,91.21666666666667,0.427843137254902,0.3323529411764706,0.2549019607843137,0.6274509803921569,-0.4409022114847448,78.8,Aroldis Chapman
547973,SI,311,1.5987599476860082,99.40610932475884,0.9119935691318328,1.4194855305466236,0.21221864951768488,0.6720257234726688,0.51407072272862,128.0,Aroldis Chapman
547973,SL,139,0.5440043818939495,86.66330935251798,-0.8579856115107914,0.3925179856115108,0.2733812949640288,0.7338129496402878,0.39137005891651044,121.7,Aroldis Chapman
552640,FF,81,0.5490861967866637,94.73703703703704,-0.22555555555555554,1.3541975308641976,0.09876543209876543,0.7283950617283951,0.6778841935637823,136.5,Andrew Kittredge
552640,FS,7,-0.05913207733549193,88.47142857142856,-1.1842857142857144,0.5071428571428571,0.14285714285714285,0.2857142857142857,-0.844743961935599,58.0,Andrew Kittredge
552640,SI,274,0.35330680999468844,95.21788321167884,-1.2946350364963504,0.782992700729927,0.05474452554744526,0.6532846715328468,0.12894409123893738,108.2,Andrew Kittredge
