player_name,pitcher,gs,n_pitches,velo,whiff,zone,tot_xrv,cPV_plus
Andrew Saalfrank,685314,0,427,84.97517564402811,0.13114754098360656,0.6346604215456675,0.17451871324071866,103.6
Tyler Glasnow,607192,16,1480,91.34195945945946,0.1195945945945946,0.6033783783783784,0.5214620911036578,103.4
Garrett Whitlock,676477,0,1180,89.82508474576272,0.17372881355932204,0.6838983050847458,0.4194920565089723,103.4
Hunter Gaddis,683769,0,1049,89.4188751191611,0.16396568160152525,0.657769304099142,0.34485266649716384,103.2
Matt Svanson,694335,2,964,92.70124481327801,0.1016597510373444,0.6379668049792531,0.3083929513745657,103.2
Kyle Leahy,681517,0,1350,90.6877037037037,0.11481481481481481,0.6577777777777778,0.4444630043304599,103.2
Erik Sabrowski,681870,0,503,90.71650099403578,0.18091451292246521,0.6202783300198808,0.15952248417447068,103.2
Jordan Leasure,673929,0,1130,92.18265486725663,0.15575221238938053,0.6150442477876106,0.3744297117263265,103.2
Gregory Soto,642397,0,1031,92.42793404461688,0.14064015518913675,0.6479146459747818,0.3116599544538096,103.1
Zac Gallen,668678,33,3134,88.81384811742181,0.10625398851308232,0.6301850670070198,0.9104121024797645,103.0
Luke Jackson,592426,0,782,89.10434782608696,0.10613810741687979,0.6253196930946292,0.2202653009012729,103.0
Matt Brash,666374,0,822,89.2396593673966,0.13017031630170317,0.610705596107056,0.2192478065424676,102.9
Jp Sears,676664,27,2366,85.98271344040575,0.1018596787827557,0.6386306001690617,0.6257151320205632,102.9
Jason Alexander,669920,14,1252,85.50071884984025,0.10782747603833866,0.6190095846645367,0.25328822325781136,102.6
Yu Darvish,506433,15,1156,86.65865051903114,0.10813148788927336,0.6505190311418685,0.21237680347206903,102.5
Brandon Waddell,663399,7,512,86.15390625,0.095703125,0.615234375,0.055660834228946174,102.1
Steven Okert,595345,0,1051,85.54215033301618,0.16841103710751665,0.6622264509990485,0.06178981114953902,101.8
Patrick Corbin,571578,30,2588,85.72886398763524,0.12480680061823803,0.6236476043276662,0.0971965315107117,101.7
Trent Thornton,663423,1,656,87.83307926829268,0.10213414634146341,0.6676829268292683,0.008691452251458419,101.6
Kade Strowd,669704,0,406,91.17167487684728,0.12807881773399016,0.6354679802955665,0.003532509637109561,101.6
Luke Weaver,596133,0,1049,92.56577693040991,0.16301239275500476,0.655862726406101,-0.019157482147665543,101.4
Dylan Dodd,689266,2,536,88.98619402985075,0.16791044776119404,0.6735074626865671,-0.012712487568067588,101.4
Bailey Ober,641927,26,2356,85.27194397283532,0.12478777589134125,0.668081494057725,-0.07039874653201704,101.4
Noah Cameron,702070,24,2164,86.01829944547136,0.1256931608133087,0.6261552680221811,-0.10123099207972934,101.3
Paul Blackburn,621112,6,666,88.03048048048049,0.1066066066066066,0.6351351351351351,-0.03787549925462095,101.2
Mike Burrows,681347,19,1537,89.93760572543917,0.13142485361093037,0.6551724137931034,-0.19197702629802155,100.9
Carmen Mlodzinski,669387,13,1647,91.43673345476624,0.10746812386156648,0.6363084395871281,-0.26496044766158433,100.7
Troy Melton,675512,3,656,91.81615853658536,0.11280487804878049,0.6417682926829268,-0.10499959165702204,100.7
Nick Martínez,607259,26,2577,86.86658905704307,0.09390764454792394,0.6480403570042685,-0.42686928280211883,100.7
Shinnosuke Ogasawara,829272,5,674,83.3505934718101,0.10682492581602374,0.6261127596439169,-0.12642097678718453,100.6
Ian Seymour,693855,9,995,87.20753768844222,0.13366834170854272,0.6522613065326633,-0.18729625476125825,100.6
Nabil Crismatt,622503,7,534,83.39531835205992,0.11235955056179775,0.6741573033707865,-0.11127793782212939,100.5
Cade Povich,700249,22,1971,86.84282090309488,0.10857432775240994,0.626078132927448,-0.45529051526327063,100.4
Sean Reynolds,669308,3,494,91.29757085020243,0.09716599190283401,0.5789473684210527,-0.114042596621967,100.4
Logan Gilbert,669302,24,2156,88.93223562152133,0.1679035250463822,0.6628014842300557,-0.47163693209582064,100.4
Logan Allen,671106,28,2632,85.58058510638298,0.09004559270516717,0.6155015197568389,-0.6224532280360042,100.3
Jackson Jobe,695549,10,877,90.85769669327252,0.10832383124287344,0.6077537058152793,-0.22636307412994522,100.2
Luis Severino,622663,29,2731,91.74024166971806,0.08641523251556206,0.6327352618088612,-0.698737182948594,100.2
Mick Abel,690953,10,720,91.305,0.12638888888888888,0.6444444444444445,-0.19760773188041095,100.1
Matt Strahm,621381,0,993,88.46948640483383,0.12487411883182276,0.6817724068479355,-0.3013049140267778,100.0
